0.10899,0.12127
0.18012,0.23851
0.3247,0.5445
0.2856,0.65265
0.25325,0.68644
0.2359,0.70383
0.22355,0.71618
0.21452,0.72521
0.207,0.73273
0.20046,0.73927
0.19526,0.74447
0.19044,0.74929
0.18654,0.75319
0.1832,0.75653
0.17997,0.75976
0.17682,0.7629
0.17372,0.76601
0.17066,0.76906
0.16789,0.77184
0.16512,0.77461
0.16292,0.7768
0.1609,0.77882
0.15884,0.78089
0.15667,0.78306
0.15467,0.78506
0.15264,0.78709
0.15106,0.78866
0.14954,0.79019
0.14824,0.79149
0.14702,0.79271
0.14586,0.79387
0.14476,0.79497
0.14366,0.79607
0.14259,0.79714
0.1417,0.79802
0.14072,0.79901
0.1399,0.79982
0.1391,0.80062
0.13823,0.8015
0.13736,0.80237
0.13646,0.80327
0.13566,0.80407
0.135,0.80472
0.13434,0.80538
0.13362,0.80611
0.13291,0.80682
0.1321,0.80762
0.13141,0.80832
0.13102,0.80871
0.13068,0.80904
0.13038,0.80934
0.13004,0.80968
0.12969,0.81004
0.12931,0.81042
0.12897,0.81076
0.12869,0.81104
0.12839,0.81134
0.1281,0.81163
0.1278,0.81193
0.12748,0.81225
0.12717,0.81256
0.12686,0.81287
0.12659,0.81314
0.12636,0.81337
0.12612,0.81361
0.1259,0.81382
0.12572,0.81401
0.12551,0.81422
0.12532,0.8144
0.12513,0.8146
0.12488,0.81485
0.12459,0.81514
0.12432,0.81541
0.12403,0.8157
0.12376,0.81597
0.12345,0.81628
0.12319,0.81654
0.12288,0.81684
0.12251,0.81722
0.1221,0.81762
0.12161,0.81812
0.12139,0.81834
0.12116,0.81857
0.12093,0.8188
0.12072,0.81901
0.12048,0.81924
0.12014,0.81958
0.11999,0.81974
0.1199,0.81982
0.11984,0.81989
0.11978,0.81995
0.11971,0.82002
0.11966,0.82007
0.1196,0.82013
0.11954,0.82019
0.11949,0.82024
0.11946,0.82027
0.11943,0.8203
0.1194,0.82032
0.11936,0.82037
0.11933,0.8204
0.11932,0.82041
0.11928,0.82044
0.11924,0.82049
0.11918,0.82055
0.11912,0.82061
0.11904,0.82069
0.11896,0.82076
0.11889,0.82084
0.11884,0.82088
0.11879,0.82094
0.11876,0.82097
0.11872,0.82101
0.11868,0.82104
0.11866,0.82107
0.11864,0.82109
0.11862,0.8211
0.11861,0.82112
0.1186,0.82112
