0.11798,0.11166
0.22256,0.19184
0.4929,0.37631
0.5665,0.37179
0.58685,0.35268
0.59508,0.3445
0.60084,0.33874
0.60615,0.33344
0.61039,0.3292
0.61452,0.32506
0.61813,0.32145
0.62134,0.31825
0.62356,0.31602
0.62555,0.31403
0.6274,0.31218
0.62915,0.31044
0.63087,0.30871
0.63265,0.30694
0.63406,0.30552
0.63543,0.30416
0.63692,0.30266
0.63818,0.3014
0.63949,0.30009
0.6405,0.29909
0.64167,0.29792
0.64256,0.29703
0.64334,0.29624
0.64412,0.29547
0.64488,0.2947
0.64571,0.29388
0.64654,0.29305
0.64711,0.29247
0.64766,0.29192
0.64812,0.29146
0.64859,0.29099
0.64906,0.29052
0.6496,0.28999
0.65018,0.28941
0.6507,0.28888
0.65108,0.2885
0.65144,0.28814
0.65183,0.28776
0.65218,0.2874
0.65253,0.28706
0.65286,0.28673
0.65321,0.28638
0.65351,0.28607
0.65381,0.28577
0.6542,0.28538
0.6546,0.28498
0.65502,0.28456
0.65545,0.28414
0.65584,0.28374
0.65616,0.28342
0.65646,0.28313
0.65677,0.28282
0.65714,0.28245
0.65746,0.28212
0.65777,0.28182
0.6581,0.28149
0.65849,0.2811
0.65884,0.28074
0.65922,0.28036
0.65968,0.27991
0.65986,0.27973
0.66001,0.27958
0.6602,0.27938
0.6604,0.27918
0.66057,0.27902
0.66077,0.27881
0.66095,0.27863
0.6611,0.27848
0.66127,0.27832
0.66142,0.27816
0.66155,0.27804
0.66165,0.27793
0.66178,0.2778
0.66192,0.27766
0.66206,0.27753
0.66225,0.27733
0.66237,0.27721
0.66246,0.27712
0.66254,0.27704
0.66265,0.27694
0.66276,0.27682
0.66284,0.27675
0.6629,0.27668
0.66296,0.27663
0.66302,0.27657
0.66309,0.2765
0.66316,0.27642
0.66323,0.27636
0.66331,0.27627
0.66343,0.27615
0.66352,0.27606
0.66362,0.27597
0.66372,0.27586
0.66385,0.27573
0.66397,0.27562
0.6641,0.27548
0.66422,0.27537
0.66432,0.27526
0.66444,0.27515
0.66455,0.27504
0.66467,0.27491
0.66482,0.27476
0.66494,0.27464
0.66505,0.27453
0.66516,0.27443
0.66526,0.27432
0.66535,0.27423
0.66543,0.27416
0.66553,0.27406
0.66565,0.27394
0.66572,0.27386
0.66579,0.2738
0.66584,0.27374
0.66589,0.2737
0.66594,0.27364
0.666,0.27358
0.66606,0.27352
0.66611,0.27347
0.66615,0.27344
0.6662,0.27339
0.66623,0.27336
0.66627,0.27332
0.6663,0.27328
0.66632,0.27326
0.66634,0.27324
0.66637,0.27321
0.66639,0.2732
0.66641,0.27318
0.66642,0.27317
