0.11568,0.11529
0.20845,0.20885
0.4328,0.43468
0.46774,0.47051
0.46694,0.47281
0.46636,0.47344
0.48632,0.45347
0.50481,0.43499
0.49003,0.44976
0.47524,0.46456
0.48841,0.45138
0.50074,0.43906
0.48809,0.4517
0.47584,0.46396
0.48636,0.45344
0.49678,0.44302
0.48598,0.45382
0.4755,0.46429
0.48574,0.45405
0.4955,0.44429
0.48569,0.45411
0.4764,0.46339
0.48546,0.45433
0.49365,0.44615
0.4844,0.45539
0.47557,0.46423
0.48374,0.45606
0.49158,0.44822
0.48285,0.45695
0.47459,0.4652
0.48193,0.45787
0.48876,0.45104
0.47999,0.45981
0.47179,0.468
0.47906,0.46074
0.48547,0.45433
0.47732,0.46248
0.46948,0.47032
0.47616,0.46364
0.48248,0.45732
0.47449,0.4653
0.46722,0.47257
0.47384,0.46596
0.47987,0.45992
0.47234,0.46746
0.46533,0.47447
0.47178,0.46802
0.47771,0.46208
0.47025,0.46955
0.46346,0.47634
0.46971,0.47008
0.4753,0.4645
0.4683,0.4715
0.4617,0.4781
0.46775,0.47205
0.47333,0.46647
0.46642,0.47337
0.46021,0.47958
0.46635,0.47344
0.47184,0.46796
0.46492,0.47488
0.4587,0.48109
0.46476,0.47503
0.47027,0.46952
0.4636,0.4762
0.45733,0.48246
0.46337,0.47643
0.4687,0.4711
0.46221,0.47759
0.45608,0.48372
0.4618,0.478
0.4669,0.47289
0.46039,0.47941
0.45439,0.48541
0.45986,0.47994
0.46457,0.47522
0.45797,0.48182
0.45194,0.48786
0.45748,0.48231
0.46247,0.47732
0.45618,0.48362
0.45041,0.48938
0.4557,0.4841
0.46062,0.47918
0.4544,0.48539
0.44885,0.49094
0.45423,0.48557
0.45896,0.48084
0.45294,0.48686
0.44753,0.49227
0.45287,0.48692
0.45748,0.48231
0.4516,0.4882
0.4464,0.4934
0.4516,0.48819
0.4562,0.4836
0.45038,0.48941
0.44523,0.49456
0.45043,0.48936
0.45522,0.48458
