0.10593,0.12656
0.1671,0.26864
0.26813,0.61553
0.19497,0.7437
0.16116,0.77825
0.1449,0.79454
0.13326,0.80618
0.12364,0.81581
0.11626,0.82319
0.10965,0.8298
0.10452,0.83493
0.10034,0.8391
0.09652,0.84293
0.09308,0.84637
0.089948,0.8495
0.087268,0.85218
0.08466,0.85479
0.08194,0.85751
0.079912,0.85954
0.078184,0.86126
0.076376,0.86307
0.074444,0.865
0.07272,0.86673
0.071236,0.86821
0.069936,0.86951
0.068404,0.87104
0.067308,0.87214
0.066556,0.87289
0.065804,0.87364
0.065108,0.87434
0.064356,0.87509
0.063692,0.87576
0.063052,0.8764
0.06238,0.87707
0.061608,0.87784
0.06094,0.87851
0.060216,0.87923
0.059712,0.87974
0.059336,0.88011
0.058872,0.88058
0.058396,0.88105
0.05796,0.88149
0.057508,0.88194
0.057036,0.88241
0.05656,0.88289
0.056064,0.88338
0.055584,0.88386
0.055112,0.88434
0.054636,0.88481
0.05408,0.88537
0.05368,0.88577
0.053192,0.88626
0.052632,0.88682
0.052232,0.88722
0.051824,0.88762
0.051356,0.88809
0.051076,0.88837
0.050812,0.88864
0.050552,0.8889
0.05022,0.88923
0.05002,0.88943
0.049924,0.88952
0.049832,0.88962
0.04972,0.88973
0.049628,0.88982
0.049504,0.88994
0.049372,0.89008
0.049264,0.89018
0.049168,0.89028
0.049088,0.89036
0.048968,0.89048
0.048896,0.89055
0.048828,0.89062
0.048772,0.89068
0.048732,0.89072
0.048716,0.89073
0.048708,0.89074
0.0487,0.89075
0.048684,0.89076
0.048668,0.89078
0.048656,0.89079
0.048636,0.89081
0.04862,0.89083
0.048604,0.89084
0.048596,0.89085
0.11118,0.82838
0.11114,0.82841
0.1111,0.82845
0.11108,0.82848
0.11106,0.82849
0.11105,0.8285
0.11103,0.82852
0.11101,0.82854
0.11098,0.82857
0.11096,0.82859
0.11095,0.8286
0.11093,0.82862
0.11088,0.82867
0.11084,0.82872
0.11078,0.82877
0.11076,0.8288
0.11074,0.82882
0.11072,0.82884
0.11069,0.82886
0.11068,0.82887
0.11066,0.82889
0.11063,0.82892
0.11061,0.82894
0.11059,0.82896
0.11056,0.829
0.11054,0.82901
0.1105,0.82906
0.11046,0.8291
0.11042,0.82913
0.11041,0.82914
0.11039,0.82916
0.11036,0.82919
0.11034,0.82921
0.11032,0.82923
0.11029,0.82926
0.11028,0.82927
0.11027,0.82928
0.11025,0.8293
0.11022,0.82933
0.1102,0.82935
0.11017,0.82938
0.11014,0.82941
0.11012,0.82944
0.1101,0.82946
0.11006,0.82949
0.11004,0.82951
0.11002,0.82953
0.11,0.82955
0.10998,0.82957
0.10997,0.82958
0.10997,0.82958
0.10996,0.8296
0.10995,0.8296
0.10994,0.82961
0.10994,0.82961
