0.11031,0.12073
0.18552,0.23444
0.34499,0.52592
0.31849,0.62038
0.29319,0.6468
0.27894,0.66109
0.26836,0.67167
0.25984,0.6802
0.25223,0.6878
0.24582,0.69421
0.24052,0.69951
0.23612,0.70391
0.23159,0.70844
0.2271,0.71294
0.22332,0.71671
0.2203,0.71973
0.21747,0.72256
0.2148,0.72524
0.21226,0.72777
0.20972,0.73031
0.20731,0.73272
0.20502,0.73501
0.20308,0.73695
0.2012,0.73883
0.19968,0.74035
0.19828,0.74175
0.19685,0.74318
0.19537,0.74466
0.19391,0.74612
0.19239,0.74764
0.19087,0.74916
0.18956,0.75047
0.18828,0.75175
0.18693,0.7531
0.18557,0.75446
0.18415,0.75588
0.18274,0.75729
0.18148,0.75855
0.18007,0.75996
0.17864,0.7614
0.17746,0.76258
0.17634,0.76369
0.1751,0.76494
0.17414,0.7659
0.17319,0.76684
0.17228,0.76775
0.17133,0.7687
0.17042,0.76961
0.16939,0.77064
0.16852,0.77151
0.16791,0.77212
0.16735,0.77268
0.16683,0.7732
0.16618,0.77386
0.16545,0.77458
0.16484,0.77519
0.16434,0.77569
0.16392,0.77612
0.16336,0.77667
0.16285,0.77718
0.16235,0.77768
0.16185,0.77818
0.16136,0.77868
0.16088,0.77916
0.16034,0.77969
0.15978,0.78026
0.15941,0.78062
0.15897,0.78106
0.15872,0.78131
0.15855,0.78148
0.15838,0.78166
0.15823,0.7818
0.1581,0.78194
0.15797,0.78206
0.15789,0.78214
0.15781,0.78222
0.15771,0.78232
0.15758,0.78245
0.15748,0.78256
0.15741,0.78262
0.15734,0.78269
0.15729,0.78274
0.15724,0.78279
0.15718,0.78285
0.15712,0.78291
0.15706,0.78297
0.15699,0.78304
0.1569,0.78313
0.15684,0.7832
0.15677,0.78326
0.15672,0.78332
0.15666,0.78337
0.15662,0.78341
0.1566,0.78343
0.15658,0.78345
0.15655,0.78348
0.15652,0.78351
0.15648,0.78355
0.15644,0.78359
0.1564,0.78363
0.15636,0.78367
0.15632,0.78371
0.15628,0.78375
0.15626,0.78378
0.15624,0.7838
0.1562,0.78383
0.15614,0.78389
0.15609,0.78394
0.15603,0.784
0.15599,0.78404
0.15596,0.78407
0.15593,0.7841
0.15587,0.78416
0.15577,0.78426
0.15564,0.7844
0.1555,0.78454
0.15534,0.78469
0.15514,0.78489
0.1549,0.78513
